step,loss,lr,step_time,optimizer,seed,peak_memory_mb
850,20.046827,0.0003,0.007175,rmsprop,42,1175.9473
860,19.839464,0.0003,0.007285,rmsprop,42,1175.9473
870,19.733219,0.0003,0.007191,rmsprop,42,1175.9473
880,19.615274,0.0003,0.007284,rmsprop,42,1175.9473
890,19.512141,0.0003,0.007266,rmsprop,42,1175.9473
900,19.210981,0.0003,0.007169,rmsprop,42,1175.9473
910,19.208540,0.0003,0.007170,rmsprop,42,1175.9473
920,18.996417,0.0003,0.007265,rmsprop,42,1175.9473
930,18.945599,0.0003,0.007263,rmsprop,42,1175.9473
940,18.838408,0.0003,0.007173,rmsprop,42,1175.9473
950,18.613419,0.0003,0.007182,rmsprop,42,1175.9473
960,18.480884,0.0003,0.007444,rmsprop,42,1175.9473
970,18.373923,0.0003,0.007214,rmsprop,42,1175.9473
980,18.232367,0.0003,0.007187,rmsprop,42,1175.9473
990,18.085607,0.0003,0.007205,rmsprop,42,1175.9473
1000,17.995317,0.0003,0.007221,rmsprop,42,1175.9473
