step,loss,lr,step_time,optimizer,seed,peak_memory_mb,param_norm_l2,grad_norm_l2,update_norm_l2,update_ratio,grad_update_cos,hessian_top_eig
880,2.362422,0.01,0.014649,adafactor,42,325.2686,9.13456849e+02,7.75917817e-01,1.11680741e+01,1.22261650e-02,-9.60429940e-02,nan
890,2.351222,0.01,0.014714,adafactor,42,325.2686,9.17159524e+02,8.29736769e-01,1.10952663e+01,1.20974225e-02,-6.15359602e-02,nan
900,2.347403,0.01,0.015607,adafactor,42,325.2686,9.20041703e+02,8.04665994e-01,1.11687132e+01,1.21393554e-02,-1.36956789e-01,-2.06275598e+02
910,2.382825,0.01,0.014920,adafactor,42,325.2686,9.23503366e+02,9.54281114e-01,1.23593366e+01,1.33830986e-02,-9.53084877e-02,nan
920,2.361771,0.01,0.014932,adafactor,42,325.2686,9.25788566e+02,8.11395944e-01,1.10155801e+01,1.18985917e-02,-8.29161149e-02,nan
930,2.406454,0.01,0.014984,adafactor,42,325.2686,9.29059291e+02,7.27552604e-01,1.10106025e+01,1.18513453e-02,-1.09538841e-01,nan
940,2.355633,0.01,0.014982,adafactor,42,325.2686,9.35278859e+02,8.63476798e-01,1.12351778e+01,1.20126503e-02,-1.07203291e-01,nan
950,2.379428,0.01,0.015191,adafactor,42,325.2686,9.37868449e+02,8.92381601e-01,1.22648236e+01,1.30773390e-02,-9.52167121e-02,-1.63877935e+02
960,2.351989,0.01,0.015377,adafactor,42,325.2686,9.40106516e+02,2.19066977e+00,1.12668501e+01,1.19846527e-02,-2.65860796e-01,nan
970,2.351697,0.01,0.014778,adafactor,42,325.2686,9.41598757e+02,1.09388252e+00,1.11361572e+01,1.18268605e-02,-8.30854553e-02,nan
980,2.371306,0.01,0.014673,adafactor,42,325.2686,9.45870564e+02,7.97667253e-01,1.12208563e+01,1.18629934e-02,-6.24161192e-02,nan
990,2.333947,0.01,0.014841,adafactor,42,325.2686,9.49126764e+02,7.82412997e-01,1.14636145e+01,1.20780648e-02,-8.19551696e-02,nan
1000,2.383344,0.01,0.014736,adafactor,42,325.2686,9.54612774e+02,9.72730882e-01,1.12199844e+01,1.17534404e-02,-5.65326145e-02,2.22677735e+02
