step,loss,lr,step_time,optimizer,seed,peak_memory_mb,param_norm_l2,grad_norm_l2,update_norm_l2,update_ratio,grad_update_cos,hessian_top_eig
900,2.622155,0.0001,0.007751,rmsprop,42,331.6089,2.94286726e+02,9.93894162e+00,1.04047218e-01,3.53557293e-04,-5.22615992e-01,6.83967314e+02
910,2.619489,0.0001,0.007726,rmsprop,42,331.6089,2.94044134e+02,1.15671980e+01,1.11936858e-01,3.80680467e-04,-5.23125872e-01,nan
920,2.602656,0.0001,0.007791,rmsprop,42,331.6089,2.93801644e+02,9.84496277e+00,1.02367087e-01,3.48422444e-04,-5.09053190e-01,nan
930,2.648630,0.0001,0.007608,rmsprop,42,331.6089,2.93559560e+02,1.10413856e+01,1.27299967e-01,4.33642721e-04,-5.21432596e-01,nan
940,2.621847,0.0001,0.007840,rmsprop,42,331.6089,2.93317869e+02,9.49006086e+00,1.05642520e-01,3.60163944e-04,-5.00310904e-01,nan
950,2.621906,0.0001,0.007859,rmsprop,42,331.6089,2.93076423e+02,1.03483707e+01,1.29116897e-01,4.40557094e-04,-5.18143984e-01,2.97587121e+02
960,2.579133,0.0001,0.007811,rmsprop,42,331.6089,2.92834895e+02,1.01429037e+01,1.14527858e-01,3.91100446e-04,-5.13117387e-01,nan
970,2.596229,0.0001,0.007549,rmsprop,42,331.6089,2.92593353e+02,1.41505428e+01,1.53676923e-01,5.25223562e-04,-5.46727694e-01,nan
980,2.676157,0.0001,0.007878,rmsprop,42,331.6089,2.92352925e+02,1.12827210e+01,1.17510270e-01,4.01946618e-04,-5.22619823e-01,nan
990,2.522540,0.0001,0.007646,rmsprop,42,331.6089,2.92112236e+02,9.85016367e+00,1.14644723e-01,3.92468062e-04,-5.09685502e-01,nan
1000,2.634954,0.0001,0.007891,rmsprop,42,331.6089,2.91871540e+02,9.83906734e+00,1.08254542e-01,3.70897904e-04,-5.18441261e-01,6.65501581e+02
