step,loss,lr,step_time,optimizer,seed,peak_memory_mb,param_norm_l2,grad_norm_l2,update_norm_l2,update_ratio,grad_update_cos,hessian_top_eig
900,2.384728,0.01,0.039462,adafactor,42,0.0000,9.34505579e+02,6.12325669e-01,1.09998494e+01,1.17707691e-02,-1.18014607e-01,-1.21776421e+03
910,2.377886,0.01,0.039266,adafactor,42,0.0000,9.35790393e+02,7.20455017e-01,1.08100336e+01,1.15517681e-02,-1.20047976e-01,nan
920,2.375214,0.01,0.037660,adafactor,42,0.0000,9.37017961e+02,9.18284901e-01,1.09800065e+01,1.17180320e-02,-5.43370065e-02,nan
930,2.363707,0.01,0.038605,adafactor,42,0.0000,9.37582743e+02,8.73247348e-01,1.12295819e+01,1.19771636e-02,-7.41142361e-02,nan
940,2.390543,0.01,0.037800,adafactor,42,0.0000,9.38500368e+02,8.21553488e-01,1.10522126e+01,1.17764606e-02,-7.09999802e-02,nan
950,2.373289,0.01,0.037427,adafactor,42,0.0000,9.39177274e+02,1.33526085e+00,1.14852323e+01,1.22290356e-02,-8.09533235e-02,-3.99713230e+01
960,2.350846,0.01,0.038612,adafactor,42,0.0000,9.39825879e+02,1.04523250e+00,1.10876434e+01,1.17975506e-02,-7.30078623e-02,nan
970,2.368150,0.01,0.038932,adafactor,42,0.0000,9.42026299e+02,9.94739910e-01,1.10531271e+01,1.17333530e-02,-6.93063063e-02,nan
980,2.374796,0.01,0.038290,adafactor,42,0.0000,9.45723508e+02,9.43542414e-01,1.11499868e+01,1.17899013e-02,-6.59582191e-02,nan
990,2.374530,0.01,0.040636,adafactor,42,0.0000,9.49949467e+02,7.27978381e-01,1.11724613e+01,1.17611112e-02,-7.36875173e-02,nan
1000,2.391878,0.01,0.038887,adafactor,42,0.0000,9.54398052e+02,6.47562464e-01,1.07642661e+01,1.12785919e-02,-8.51146887e-02,8.85704945e+02
