step,loss,lr,step_time,optimizer,seed,peak_memory_mb,param_norm_l2,grad_norm_l2,update_norm_l2,update_ratio,grad_update_cos,hessian_top_eig,test_loss,test_ppl,test_acc,test_ece,generalization_gap
180,3.394059,0.0001,0.007666,rmsprop,2,331.6089,3.09949221e+02,1.24426830e+01,9.67842425e-02,3.12258383e-04,-5.99534717e-01,nan,3.48446199e+00,3.26048807e+01,2.56530762e-01,2.40193958e-01,9.04031694e-02
190,3.411008,0.0001,0.007881,rmsprop,2,331.6089,3.09670615e+02,1.50076119e+01,1.11976686e-01,3.61599327e-04,-6.15821934e-01,nan,3.37510768e+00,2.92274307e+01,2.58789062e-01,1.82720033e-01,-3.58998477e-02
200,3.349051,0.0001,0.007749,rmsprop,2,331.6089,3.09394195e+02,1.34257856e+01,1.05252203e-01,3.40188035e-04,-6.03736850e-01,7.38282852e+02,3.32798478e+00,2.78820965e+01,2.47558594e-01,1.87620496e-01,-2.10659325e-02
210,3.208054,0.0001,0.007509,rmsprop,2,331.6089,3.09119476e+02,6.09076055e+00,7.50144741e-02,2.42671459e-04,-5.46959777e-01,nan,3.19986376e+00,2.45291882e+01,2.71972656e-01,1.47523339e-01,-8.19028020e-03
220,3.212423,0.0001,0.007776,rmsprop,2,331.6089,3.08846451e+02,1.12340669e+01,9.23123950e-02,2.98894142e-04,-5.85254725e-01,nan,3.23554996e+00,2.54203480e+01,2.20336914e-01,1.40906759e-01,2.31272042e-02
230,3.191592,0.0001,0.007754,rmsprop,2,331.6089,3.08574864e+02,1.41429063e+01,1.16119900e-01,3.76310301e-04,-6.15307760e-01,nan,3.43856812e+00,3.11423340e+01,1.98669434e-01,1.46069137e-01,2.46975708e-01
240,3.276819,0.0001,0.008075,rmsprop,2,331.6089,3.08304821e+02,1.00658605e+01,1.00111382e-01,3.24715590e-04,-6.10809208e-01,nan,3.21064803e+00,2.47951490e+01,2.01660156e-01,1.33877311e-01,-6.61709368e-02
250,3.184449,0.0001,0.007701,rmsprop,2,331.6089,3.08036035e+02,1.27648363e+01,1.10948900e-01,3.60181562e-04,-6.08453804e-01,3.50255999e+02,3.26170057e+00,2.60938739e+01,1.89575195e-01,1.45010601e-01,7.72517085e-02
260,3.104803,0.0001,0.007483,rmsprop,2,331.6089,3.07768232e+02,1.03042799e+01,9.14846782e-02,2.97251857e-04,-5.74289238e-01,nan,3.13187012e+00,2.29167967e+01,2.25952148e-01,1.12740344e-01,2.70675123e-02
270,3.008747,0.0001,0.007696,rmsprop,2,331.6089,3.07501346e+02,1.27166397e+01,1.04743333e-01,3.40627232e-04,-5.95612561e-01,nan,3.17075583e+00,2.38254857e+01,2.19665527e-01,1.24609202e-01,1.62008733e-01
280,3.130008,0.0001,0.007563,rmsprop,2,331.6089,3.07235637e+02,1.09837661e+01,9.43252483e-02,3.07012719e-04,-5.72620738e-01,nan,3.09465986e+00,2.20797272e+01,2.29858398e-01,1.32440647e-01,-3.53478789e-02
290,3.049850,0.0001,0.007647,rmsprop,2,331.6089,3.06970408e+02,1.47420516e+01,1.15631317e-01,3.76685550e-04,-6.02089428e-01,nan,3.21806675e+00,2.49797814e+01,2.18872070e-01,1.32449731e-01,1.68216431e-01
300,2.986923,0.0001,0.007660,rmsprop,2,331.6089,3.06705835e+02,1.30551875e+01,1.10470864e-01,3.60185076e-04,-5.89259637e-01,4.63934858e+02,3.15278247e+00,2.34010869e+01,2.14660645e-01,1.38285289e-01,1.65858990e-01
310,2.954523,0.0001,0.007828,rmsprop,2,331.6089,3.06442035e+02,1.18134003e+01,1.00792381e-01,3.28911733e-04,-5.74693564e-01,nan,3.06746867e+00,2.14874420e+01,2.31628418e-01,1.31767660e-01,1.12945396e-01
320,2.953127,0.0001,0.007643,rmsprop,2,331.6089,3.06178840e+02,1.01337348e+01,8.93800473e-02,2.91921046e-04,-5.49018390e-01,nan,3.01631507e+00,2.04159217e+01,2.32421875e-01,9.57603981e-02,6.31876409e-02
330,2.939731,0.0001,0.007600,rmsprop,2,331.6089,3.05916188e+02,6.47261489e+00,7.24257308e-02,2.36750239e-04,-4.91690599e-01,nan,2.87230164e+00,1.76776590e+01,2.59460449e-01,6.63564075e-02,-6.74289107e-02
340,2.868179,0.0001,0.007928,rmsprop,2,331.6089,3.05653903e+02,1.25120052e+01,1.12095806e-01,3.66740962e-04,-5.79419021e-01,nan,3.06562424e+00,2.14478463e+01,2.18627930e-01,9.92436096e-02,1.97445726e-01
350,2.960544,0.0001,0.007353,rmsprop,2,331.6089,3.05392146e+02,1.27173348e+01,1.24272714e-01,4.06928324e-04,-5.93268871e-01,3.77849441e+02,3.00862890e+00,2.02596030e+01,2.16796875e-01,1.01096708e-01,4.80848432e-02
360,2.862396,0.0001,0.007408,rmsprop,2,331.6089,3.05131317e+02,1.04065208e+01,9.99936691e-02,3.27707002e-04,-5.60585566e-01,nan,2.95466870e+00,1.91953623e+01,2.18200684e-01,9.10238126e-02,9.22728896e-02
370,2.850107,0.0001,0.007683,rmsprop,2,331.6089,3.04870688e+02,1.44100538e+01,1.27855117e-01,4.19374909e-04,-5.88014813e-01,nan,3.09361768e+00,2.20567279e+01,2.08374023e-01,1.11149283e-01,2.43511081e-01
380,2.853963,0.0001,0.007563,rmsprop,2,331.6089,3.04610718e+02,9.95284402e+00,9.66444518e-02,3.17272000e-04,-5.53246768e-01,nan,2.91157809e+00,1.83857901e+01,2.38342285e-01,8.68505718e-02,5.76154292e-02
390,2.844988,0.0001,0.007960,rmsprop,2,331.6089,3.04351225e+02,5.59573539e+00,7.59748335e-02,2.49628808e-04,-5.07321890e-01,nan,2.79534578e+00,1.63682877e+01,2.80029297e-01,9.18780509e-02,-4.96423960e-02
400,2.798500,0.0001,0.007633,rmsprop,2,331.6089,3.04092070e+02,8.43570734e+00,9.16721901e-02,3.01461955e-04,-5.43297158e-01,4.65401808e+02,2.78639683e+00,1.62224621e+01,2.81494141e-01,7.26954533e-02,-1.21033728e-02
410,2.841734,0.0001,0.007461,rmsprop,2,331.6089,3.03833261e+02,1.02916500e+01,9.73346316e-02,3.20355419e-04,-5.48662803e-01,nan,2.89897221e+00,1.81554758e+01,2.53417969e-01,9.69967915e-02,5.72384477e-02
420,2.819958,0.0001,0.007549,rmsprop,2,331.6089,3.03574846e+02,1.15494286e+01,1.05287144e-01,3.46824335e-04,-5.54744387e-01,nan,2.92876723e+00,1.87045579e+01,2.43408203e-01,9.82150668e-02,1.08809119e-01
430,2.777193,0.0001,0.007989,rmsprop,2,331.6089,3.03317006e+02,8.28493004e+00,8.25743367e-02,2.72237741e-04,-5.07479654e-01,nan,2.81394783e+00,1.66756209e+01,2.61474609e-01,5.84134684e-02,3.67544472e-02
440,2.833743,0.0001,0.007691,rmsprop,2,331.6089,3.03059392e+02,1.21452624e+01,1.34690838e-01,4.44437101e-04,-5.82072743e-01,nan,3.00212216e+00,2.01282070e+01,2.14416504e-01,9.35248068e-02,1.68379021e-01
450,2.799157,0.0001,0.007756,rmsprop,2,331.6089,3.02802244e+02,1.30056343e+01,1.21742053e-01,4.02051356e-04,-5.66533041e-01,4.55391636e+02,2.90994647e+00,1.83558160e+01,2.40661621e-01,8.95646118e-02,1.10789710e-01
460,2.799931,0.0001,0.007500,rmsprop,2,331.6089,3.02545370e+02,6.64407415e+00,8.45238107e-02,2.79375655e-04,-5.17404235e-01,nan,2.75405475e+00,1.57061877e+01,2.82226562e-01,9.18892724e-02,-4.58764613e-02
470,2.776925,0.0001,0.007698,rmsprop,2,331.6089,3.02288782e+02,1.12876190e+01,1.04362538e-01,3.45241189e-04,-5.48295210e-01,nan,2.89126244e+00,1.80160395e+01,2.42980957e-01,7.69965113e-02,1.14337808e-01
480,2.733500,0.0001,0.008385,rmsprop,2,331.6089,3.02032849e+02,9.74295631e+00,1.00673795e-01,3.33320681e-04,-5.27012002e-01,nan,2.81168890e+00,1.66379944e+01,2.47802734e-01,6.85593701e-02,7.81888485e-02
490,2.686960,0.0001,0.007800,rmsprop,2,331.6089,3.01776716e+02,8.75025689e+00,1.01223863e-01,3.35426351e-04,-5.30381966e-01,nan,2.81934038e+00,1.67657879e+01,2.38098145e-01,6.68719436e-02,1.32380420e-01
500,2.810831,0.0001,0.007751,rmsprop,2,331.6089,3.01521235e+02,8.48567167e+00,1.00810375e-01,3.34339221e-04,-5.33426085e-01,3.45392903e+02,2.79843056e+00,1.64188582e+01,2.46215820e-01,6.43561472e-02,-1.24001265e-02
510,2.739677,0.0001,0.007472,rmsprop,2,331.6089,3.01266068e+02,1.11146719e+01,1.23058514e-01,4.08471207e-04,-5.63486919e-01,nan,2.87145498e+00,1.76626985e+01,2.27722168e-01,8.12614985e-02,1.31777602e-01
520,2.747496,0.0001,0.007525,rmsprop,2,331.6089,3.01011521e+02,1.20471949e+01,1.16490018e-01,3.86995215e-04,-5.57184065e-01,nan,2.84999153e+00,1.72876354e+01,2.53356934e-01,8.41785545e-02,1.02495307e-01
530,2.769199,0.0001,0.007772,rmsprop,2,331.6089,3.00757143e+02,1.21994269e+01,1.16782361e-01,3.88294554e-04,-5.54427340e-01,nan,2.86170781e+00,1.74913733e+01,2.48779297e-01,9.66450405e-02,9.25084591e-02
540,2.689225,0.0001,0.007483,rmsprop,2,331.6089,3.00503310e+02,1.04101198e+01,1.08111535e-01,3.59768201e-04,-5.38356894e-01,nan,2.83982038e+00,1.71126916e+01,2.47070312e-01,1.16993854e-01,1.50595737e-01
550,2.802902,0.0001,0.007648,rmsprop,2,331.6089,3.00249665e+02,8.81833456e+00,1.03434360e-01,3.44494507e-04,-5.19657892e-01,5.05800779e+02,2.71553701e+00,1.51127236e+01,2.72949219e-01,7.18179886e-02,-8.73652816e-02
560,2.717853,0.0001,0.007426,rmsprop,2,331.6089,2.99996382e+02,1.06190877e+01,1.07628488e-01,3.58765954e-04,-5.26439508e-01,nan,2.82865164e+00,1.69226276e+01,2.48718262e-01,8.30724210e-02,1.10798711e-01
570,2.699112,0.0001,0.007752,rmsprop,2,331.6089,2.99743149e+02,1.34806833e+01,1.30593353e-01,4.35684198e-04,-5.48862780e-01,nan,2.92947400e+00,1.87177823e+01,2.33520508e-01,8.29527636e-02,2.30361676e-01
580,2.650984,0.0001,0.007653,rmsprop,2,331.6089,2.99490422e+02,9.73875382e+00,1.01665761e-01,3.39462478e-04,-5.21179628e-01,nan,2.77138811e+00,1.59808018e+01,2.56042480e-01,7.58726665e-02,1.20403659e-01
590,2.709384,0.0001,0.007432,rmsprop,2,331.6089,2.99237857e+02,1.20885575e+01,1.26722978e-01,4.23485783e-04,-5.39617460e-01,nan,2.83123216e+00,1.69663532e+01,2.50732422e-01,6.52801241e-02,1.21847886e-01
600,2.712440,0.0001,0.007870,rmsprop,2,331.6089,2.98985703e+02,1.33544857e+01,1.32207281e-01,4.42185962e-04,-5.42520826e-01,4.66999876e+02,2.93195784e+00,1.87643321e+01,2.43225098e-01,1.24524119e-01,2.19518209e-01
610,2.742108,0.0001,0.007548,rmsprop,2,331.6089,2.98733688e+02,9.08392878e+00,1.03894449e-01,3.47782835e-04,-5.19061218e-01,nan,2.73548645e+00,1.54172413e+01,2.63610840e-01,7.65693468e-02,-6.62134886e-03
620,2.739233,0.0001,0.007552,rmsprop,2,331.6089,2.98482376e+02,1.10512572e+01,1.09837646e-01,3.67987041e-04,-5.33193074e-01,nan,2.79035708e+00,1.62868345e+01,2.53173828e-01,8.13528137e-02,5.11235893e-02
630,2.756905,0.0001,0.007793,rmsprop,2,331.6089,2.98231057e+02,1.17387415e+01,1.47133217e-01,4.93353100e-04,-5.56186844e-01,nan,2.87108845e+00,1.76562256e+01,2.36328125e-01,8.09589787e-02,1.14183605e-01
640,2.701772,0.0001,0.007823,rmsprop,2,331.6089,2.97980930e+02,1.04321744e+01,1.31229614e-01,4.40396015e-04,-5.49778188e-01,nan,2.79734033e+00,1.64009676e+01,2.43591309e-01,5.94479891e-02,9.55678344e-02
650,2.757662,0.0001,0.007686,rmsprop,2,331.6089,2.97730903e+02,8.83013443e+00,1.02094637e-01,3.42909102e-04,-5.11066044e-01,5.40326633e+02,2.71410361e+00,1.50910765e+01,2.55432129e-01,8.53825866e-02,-4.35581386e-02
660,2.681341,0.0001,0.007383,rmsprop,2,331.6089,2.97481434e+02,8.20849953e+00,9.07053430e-02,3.04910938e-04,-5.01140816e-01,nan,2.66809362e+00,1.44124674e+01,2.77038574e-01,6.03272955e-02,-1.32470012e-02
670,2.710128,0.0001,0.007962,rmsprop,2,331.6089,2.97232184e+02,1.00891121e+01,1.05232805e-01,3.54042431e-04,-5.14562590e-01,nan,2.72727096e+00,1.52911000e+01,2.62207031e-01,6.37098098e-02,1.71430349e-02
680,2.669014,0.0001,0.007821,rmsprop,2,331.6089,2.96983062e+02,9.14535304e+00,1.11165253e-01,3.74315128e-04,-5.15586525e-01,nan,2.70793706e+00,1.49983030e+01,2.58850098e-01,4.82417272e-02,3.89228225e-02
690,2.713255,0.0001,0.007387,rmsprop,2,331.6089,2.96734170e+02,9.87688831e+00,1.17362139e-01,3.95512722e-04,-5.25241150e-01,nan,2.75610894e+00,1.57384843e+01,2.36816406e-01,7.64499071e-02,4.28534627e-02
700,2.631993,0.0001,0.007557,rmsprop,2,331.6089,2.96485905e+02,4.95536219e+00,7.99512278e-02,2.69662829e-04,-4.64836499e-01,3.35014560e+02,2.59878480e+00,1.34473869e+01,2.96508789e-01,3.37457437e-02,-3.32083702e-02
710,2.653183,0.0001,0.007472,rmsprop,2,331.6089,2.96237768e+02,9.49228280e+00,1.02480492e-01,3.45939994e-04,-5.10277183e-01,nan,2.71824363e+00,1.51536834e+01,2.62268066e-01,5.11521430e-02,6.50604784e-02
720,2.651028,0.0001,0.007682,rmsprop,2,331.6089,2.95989798e+02,1.00072975e+01,1.03712007e-01,3.50390478e-04,-5.20237160e-01,nan,2.73925906e+00,1.54755145e+01,2.61413574e-01,9.53889066e-02,8.82306218e-02
730,2.709939,0.0001,0.008006,rmsprop,2,331.6089,2.95742136e+02,7.92259617e+00,9.45168263e-02,3.19592018e-04,-5.03574808e-01,nan,2.65403387e+00,1.42112495e+01,2.63549805e-01,3.67688589e-02,-5.59051812e-02
740,2.678876,0.0001,0.007399,rmsprop,2,331.6089,2.95494718e+02,1.00248953e+01,1.17387396e-01,3.97257172e-04,-5.35361082e-01,nan,2.71450338e+00,1.50971106e+01,2.49816895e-01,5.53313906e-02,3.56270254e-02
750,2.612959,0.0001,0.007816,rmsprop,2,331.6089,2.95248069e+02,9.43926767e+00,1.01692520e-01,3.44430771e-04,-5.16240013e-01,3.30532853e+02,2.68781635e+00,1.46995422e+01,2.63305664e-01,4.32790979e-02,7.48576343e-02
760,2.643269,0.0001,0.007522,rmsprop,2,331.6089,2.95001644e+02,9.08652571e+00,1.01229129e-01,3.43147679e-04,-5.18717035e-01,nan,2.68601003e+00,1.46730141e+01,2.68859863e-01,8.33288991e-02,4.27412808e-02
770,2.640449,0.0001,0.007671,rmsprop,2,331.6089,2.94755190e+02,1.19578783e+01,1.26337730e-01,4.28619188e-04,-5.34582872e-01,nan,2.76864225e+00,1.59369808e+01,2.44445801e-01,8.86836717e-02,1.28193104e-01
780,2.724173,0.0001,0.007560,rmsprop,2,331.6089,2.94508915e+02,9.69574204e+00,1.15587464e-01,3.92475263e-04,-5.15723935e-01,nan,2.64060366e+00,1.40216654e+01,2.67944336e-01,6.45574595e-02,-8.35689306e-02
790,2.614614,0.0001,0.007800,rmsprop,2,331.6089,2.94263242e+02,8.67778885e+00,9.90688818e-02,3.36667539e-04,-5.11861383e-01,nan,2.65665641e+00,1.42485681e+01,2.72583008e-01,6.64110296e-02,4.20425475e-02
800,2.633518,0.0001,0.007858,rmsprop,2,331.6089,2.94017763e+02,9.90953914e+00,1.09355404e-01,3.71934684e-04,-5.09242885e-01,3.67528671e+02,2.70119768e+00,1.48975636e+01,2.61596680e-01,5.83106695e-02,6.76800132e-02
810,2.642454,0.0001,0.007522,rmsprop,2,331.6089,2.93772402e+02,1.01993582e+01,1.20474042e-01,4.10093123e-04,-5.23537898e-01,nan,2.72721952e+00,1.52903135e+01,2.37854004e-01,5.67038710e-02,8.47656608e-02
820,2.646483,0.0001,0.007609,rmsprop,2,331.6089,2.93527308e+02,1.18918757e+01,1.29194598e-01,4.40145073e-04,-5.30238560e-01,nan,2.78582829e+00,1.62132416e+01,2.35473633e-01,6.93562905e-02,1.39345276e-01
830,2.607433,0.0001,0.007721,rmsprop,2,331.6089,2.93282357e+02,7.57127034e+00,1.00605155e-01,3.43031731e-04,-4.94551018e-01,nan,2.63141671e+00,1.38934389e+01,2.68127441e-01,4.33349178e-02,2.39840329e-02
840,2.641959,0.0001,0.007646,rmsprop,2,331.6089,2.93037933e+02,1.20531725e+01,1.29347457e-01,4.41401752e-04,-5.35636422e-01,nan,2.77438864e+00,1.60288246e+01,2.50671387e-01,1.05014980e-01,1.32430023e-01
850,2.673856,0.0001,0.007698,rmsprop,2,331.6089,2.92793655e+02,1.25702352e+01,1.29300697e-01,4.41610313e-04,-5.36043847e-01,4.88412376e+02,2.80285126e+00,1.64916016e+01,2.45788574e-01,9.99125794e-02,1.28995669e-01
860,2.609114,0.0001,0.008211,rmsprop,2,331.6089,2.92549647e+02,7.26425802e+00,9.97401487e-02,3.40934093e-04,-4.85262479e-01,nan,2.55534917e+00,1.28757947e+01,2.96020508e-01,3.41979660e-02,-5.37651181e-02
870,2.598142,0.0001,0.007597,rmsprop,2,331.6089,2.92305713e+02,1.15162998e+01,1.23560151e-01,4.22708642e-04,-5.20845367e-01,nan,2.74423355e+00,1.55526890e+01,2.50854492e-01,6.53621144e-02,1.46091449e-01
880,2.643698,0.0001,0.007694,rmsprop,2,331.6089,2.92062043e+02,9.20157335e+00,1.18058471e-01,4.04223945e-04,-5.11185852e-01,nan,2.70551017e+00,1.49619479e+01,2.58789062e-01,7.00550201e-02,6.18124783e-02
890,2.669503,0.0001,0.007570,rmsprop,2,331.6089,2.91818799e+02,9.73020099e+00,1.22729598e-01,4.20567826e-04,-5.24305096e-01,nan,2.65615848e+00,1.42414749e+01,2.68188477e-01,6.57784670e-02,-1.33445442e-02
900,2.600196,0.0001,0.007699,rmsprop,2,331.6089,2.91575707e+02,1.00319857e+01,1.08735594e-01,3.72924051e-04,-5.17679017e-01,4.40010621e+02,2.69410744e+00,1.47923099e+01,2.59155273e-01,8.42152025e-02,9.39112484e-02
910,2.608815,0.0001,0.007533,rmsprop,2,331.6089,2.91332997e+02,1.25343255e+01,1.41691357e-01,4.86355333e-04,-5.28579963e-01,nan,2.85517386e+00,1.73774581e+01,2.45666504e-01,1.43635549e-01,2.46359164e-01
920,2.641404,0.0001,0.007697,rmsprop,2,331.6089,2.91090660e+02,8.96084892e+00,1.05813437e-01,3.63506807e-04,-4.98485513e-01,nan,2.63587400e+00,1.39555043e+01,2.65136719e-01,7.49355972e-02,-5.53010106e-03
930,2.588935,0.0001,0.007604,rmsprop,2,331.6089,2.90848300e+02,9.72183773e+00,1.22196289e-01,4.20137541e-04,-5.26188782e-01,nan,2.70745218e+00,1.49910323e+01,2.40173340e-01,6.31309354e-02,1.18517351e-01
940,2.664948,0.0001,0.007635,rmsprop,2,331.6089,2.90606633e+02,8.57457550e+00,1.09061283e-01,3.75288347e-04,-5.17569799e-01,nan,2.64064595e+00,1.40222584e+01,2.54699707e-01,4.33606889e-02,-2.43025124e-02
950,2.607219,0.0001,0.007679,rmsprop,2,331.6089,2.90365179e+02,4.07379166e+00,7.25920078e-02,2.50002456e-04,-4.45991215e-01,3.49290634e+02,2.51480198e+00,1.23641602e+01,3.03527832e-01,1.55428280e-02,-9.24167395e-02
960,2.519242,0.0001,0.007521,rmsprop,2,331.6089,2.90124011e+02,9.27908035e+00,1.04912711e-01,3.61613334e-04,-5.15633775e-01,nan,2.66252646e+00,1.43324537e+01,2.58239746e-01,6.35109425e-02,1.43284243e-01
970,2.603405,0.0001,0.007794,rmsprop,2,331.6089,2.89882706e+02,1.09374683e+01,1.21115302e-01,4.17807960e-04,-5.20637728e-01,nan,2.71414104e+00,1.50916414e+01,2.52685547e-01,9.82867910e-02,1.10736018e-01
980,2.571147,0.0001,0.007527,rmsprop,2,331.6089,2.89641715e+02,8.31621720e+00,1.01264361e-01,3.49619394e-04,-5.08969717e-01,nan,2.59193742e+00,1.33556220e+01,2.77282715e-01,6.19573764e-02,2.07908869e-02
990,2.580417,0.0001,0.007467,rmsprop,2,331.6089,2.89400960e+02,9.07591562e+00,1.04796101e-01,3.62113868e-04,-5.07179678e-01,nan,2.66093203e+00,1.43096199e+01,2.50854492e-01,7.95010898e-02,8.05148780e-02
1000,2.598842,0.0001,0.007721,rmsprop,2,331.6089,2.89160178e+02,1.05396380e+01,1.16411722e-01,4.02585592e-04,-5.12756189e-01,3.70541503e+02,2.69919261e+00,1.48677229e+01,2.57873535e-01,7.47435286e-02,1.00351113e-01
