step,loss,lr,step_time,optimizer,seed,peak_memory_mb
910,10.429467,0.001,0.006889,rmsprop_no_memory,42,1175.9473
920,10.424411,0.001,0.006869,rmsprop_no_memory,42,1175.9473
930,10.429900,0.001,0.006872,rmsprop_no_memory,42,1175.9473
940,10.419977,0.001,0.006887,rmsprop_no_memory,42,1175.9473
950,10.425769,0.001,0.006945,rmsprop_no_memory,42,1175.9473
960,10.423452,0.001,0.006993,rmsprop_no_memory,42,1175.9473
970,10.423483,0.001,0.006946,rmsprop_no_memory,42,1175.9473
980,10.418743,0.001,0.006931,rmsprop_no_memory,42,1175.9473
990,10.417774,0.001,0.006891,rmsprop_no_memory,42,1175.9473
1000,10.417166,0.001,0.006938,rmsprop_no_memory,42,1175.9473
